sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54713697,4456.46,4.3562,0.1032,0.1678,6.7127,219.85
54714302,3963.0100097656255,4.762173537145191,0.1069640647993835,0.1718198755178644,4.218723559016761,133.12
54714669,4738.398555033349,4.66327725002042,-0.0394532092819142,-0.0927633177054017,6.109239615893308,171.06
54715047,4489.998535548009,4.9099612347324015,-0.4119953805020175,-0.2635382984708559,4.509483165659884,137.4
54715381,4910.871638713812,4.8039135945003855,-0.2307562215443319,-0.0808436819870428,2.36394839315079,120.02
54716112,4017.198945550648,4.60795782828585,0.204497181832982,0.1493094848063392,4.231902450114919,102.42
54721022,4594.681072317566,4.207702185626382,0.0190837643649317,0.0138171525877991,0.1033763214950849,71.84
54722660,4016.884764779328,4.572666030688212,-0.0154494434756447,0.107785647251561,2.030832829989576,144.98
54722819,5446.0138011607805,4.499984822505995,-0.1227717571073742,0.044100202695018,3.5035907598011065,90.8
54723932,4859.7328673885,4.933427497946928,-1.4577713695762171,-2.0195293202529894,7.950074870590436,69.85
54726652,4344.570130831701,4.593101829179854,-0.0085328641788551,-0.1368461733786172,4.092941061109219,70.35
54729937,4325.063219479436,4.817910914781927,-0.2907948488386451,-0.2549503168064978,3.5807784145854145,204.11
54731325,4137.529465673923,4.74160446233034,0.2866052063795236,0.2346452205485585,3.690366280837744,171.25
54731515,4841.385999698672,4.406528751466948,0.1685528743238202,0.1588380497864065,6.955210193005867,132.17
54731600,4751.771104207422,4.785193436180383,-0.2917178752711596,-0.1277626799947295,5.8880648276233485,269.49
54731627,4160.95758355748,4.674774372196435,0.0538239154446753,0.0709025464378535,3.67083367657811,124.36
54732888,4074.562155122013,4.54016120440359,-0.1057474033655176,-0.1544203947034893,9.78587097499871,624.93
54734236,4562.589248372072,4.559379338522447,0.1541256017334898,0.1655859994620555,8.720093634032446,125.96
54734877,6711.763816345741,4.406473317272225,-1.4996832609176634,-2.2439828314018797,19.84271837336698,756.5
54743731,4549.6149744775885,4.781025156826567,0.1278224429171603,0.1153075335196588,5.138623650099985,320.56
54750422,5591.61,4.1215,-1.4751,-2.2562,10.1573,260.14
54750562,4487.149536545492,4.547797527957639,-0.0324669184057263,-0.0671283881931201,1.758546285285745,207.17
54753056,6592.150997381602,4.433349543347187,-1.4996832605055817,-2.131715164044638,20.579242396583314,863.44
54754838,4833.139611534374,4.784310501712537,-0.0147300251908309,0.042085322548116,3.8537352771222495,75.41
54756040,4710.005377562636,4.518598349557106,0.2445891017732826,0.3299422150994288,6.406927854754699,101.46
54761605,4487.822514635333,4.57871359139953,0.1036440347170806,0.0303255987296668,7.321842466148175,164.12
54761851,5111.090795746742,4.632638044220989,-0.390253421263834,-0.2829556269282867,3.5188913733257,118.78
54762202,4809.023669599204,4.839902393927219,-0.2308253824838124,-0.183169348069971,2.753445497207019,153.84
54766591,6655.477575546081,4.493658221636075,-1.21581201819325,-1.6414842390196078,20.577162336055057,688.25
54775699,6857.370918858833,4.2049934335336445,-1.2544292719463694,-1.9723461543865328,23.032683837385655,844.1
54775985,6901.777499094847,4.114510292825663,-1.1895024806223709,-1.9857375119188312,24.119535984307937,924.03
54776021,6378.121355087556,4.822513899626016,-1.3815017095544568,-1.629953015467294,21.20217708087397,310.67
54781919,6644.027870734825,4.4479747005176336,-1.4719296985146404,-1.9581186362995116,20.13813652684409,90.3
54783042,6830.225322183494,4.169549796939019,-1.2976975386398446,-1.9770828901040125,22.98705185348201,579.06
54783881,6743.649545451082,4.482431298382976,-1.4427063794830646,-2.388205884951901,18.372850986734203,986.3
54787226,4425.46114969645,4.751433791476688,-0.1720742323389592,-0.1162816327608187,9.939797523477242,75.37
54787832,6725.513295845208,4.419213702065146,-1.432790166161584,-2.084646876831484,20.293406907561863,481.47
54788498,6628.011305283576,4.383693410108648,-1.2025969852876053,-1.7012467278626746,22.27031679062741,902.07
54788754,6730.409329589638,4.328057630171632,-1.4668936274237865,-2.0752461066780747,21.706927005539868,664.95
