sdss_id,n_visits_rv,dv_rad_max,v_rad_std,v_rad_median,mjd_span
61289201,1,,,-6.257,
61289428,4,12.173,4.728,-6.441,1101.00
61289533,2,2.025,1.012,-92.266,1101.00
61289546,3,0.649,0.293,-17.487,411.00
61289675,19,15.413,3.479,-42.431,2923.00
61289827,3,0.124,0.057,-17.704,691.00
61289988,3,0.446,0.184,-15.025,691.00
61291075,14,0.195,0.052,-38.945,58.00
61291081,1,,,-17.208,
61292346,3,0.600,0.251,-6.575,288.00
61293225,3,0.325,0.145,-12.292,288.00
61294468,3,0.244,0.101,-13.970,25.00
61295005,1,,,-56.792,
61295269,2,3.911,1.956,-10.260,1.00
61295285,2,0.447,0.224,-14.013,1467.00
61295387,7,11.528,3.342,3.166,1098.00
61295396,1,,,-26.913,
61295400,1,,,-40.116,
61295557,1,,,-43.558,
61295651,6,0.361,0.111,-25.697,2565.00
61296224,2,0.359,0.179,39.144,1.00
61296581,3,0.728,0.317,-21.403,691.00
61296795,4,0.396,0.165,-1.388,100.00
61296835,4,22.744,9.085,-91.368,100.00
61296989,1,,,-14.436,
61297140,7,0.933,0.389,-11.300,2565.00
61297164,1,,,12.984,
61297287,6,89.742,35.324,10.041,2565.00
61297721,1,,,-31.071,
61297868,5,44.467,17.248,-23.888,2565.00
61298489,3,1.479,0.609,-21.596,288.00
61298521,3,1.402,0.598,-18.330,288.00
61298883,3,1.572,0.643,30.980,288.00
61299078,3,38.875,16.501,-6.395,288.00
61299248,5,11.698,4.407,-15.676,2572.00
61299347,3,0.474,0.207,-18.831,288.00
61299663,3,0.297,0.122,-91.911,288.00
61300199,2,0.025,0.012,-22.859,2.00
61301260,2,0.059,0.029,-22.106,2.00
61301857,1,,,-67.955,
61302421,1,,,-2.554,
61303823,2,0.029,0.014,26.727,1.00
61304372,2,11.530,5.765,-16.999,1.00
61304769,2,6.597,3.298,-50.522,1.00
61304823,3,0.077,0.033,-25.680,3.00
61304964,3,0.487,0.200,-18.052,3.00
61305100,8,2.881,0.949,-23.029,1903.00
61305143,3,0.115,0.048,-70.635,3.00
61305206,10,0.951,0.306,-18.956,1903.00
61305441,5,0.145,0.055,-67.421,14.00
61305783,3,0.902,0.410,-31.366,3.00
61305990,5,11.476,4.098,-19.172,1171.00
61305994,1,,,6.536,
61306669,3,30.703,13.013,-23.914,3.00
61306709,4,0.925,0.335,-12.198,398.00
61306851,12,0.303,0.079,-60.175,2298.00
61306931,2,1.553,0.777,-45.981,1.00
61307092,4,11.681,5.369,-56.684,2228.00
61307120,5,42.648,14.979,-17.441,2635.00
61307393,3,0.189,0.080,-43.189,3.00
61307816,4,0.167,0.076,-39.281,100.00
61308080,3,0.140,0.063,-3.751,3.00
61308115,8,17.111,7.169,-42.289,1903.00
61308234,1,,,0.443,
61308973,4,8.229,3.513,-12.683,100.00
61309003,3,104.879,42.820,18.730,3.00
61309128,4,12.441,4.549,-11.809,100.00
61309174,1,,,-31.850,
61309277,3,22.193,9.361,-58.865,3.00
61309545,7,0.327,0.094,-45.807,2635.00
61309586,4,2.255,0.924,22.615,100.00
61309594,1,,,-9.100,
61309680,1,,,-14.166,
61309819,2,1.231,0.615,1.754,1.00
61309914,2,13.889,6.944,-7.980,1.00
61310204,5,0.237,0.090,-67.362,14.00
61310279,1,,,-23.492,
61310568,2,0.012,0.006,-47.171,1.00
61310851,1,,,-37.056,
61311261,3,0.200,0.082,-121.263,3.00
61311281,4,1.809,0.759,-22.801,1182.00
61312167,6,0.389,0.134,6.945,1437.00
61312234,2,0.149,0.074,-21.495,1.00
61313174,5,44.159,15.636,-74.915,1426.00
61313319,3,87.958,39.014,-9.975,3.00
61313677,4,0.217,0.083,-18.038,1082.00
61313840,3,0.063,0.026,-31.911,3.00
61314756,4,0.440,0.173,-26.168,15.00
61314816,7,8.704,4.022,-27.328,1467.00
61314883,5,0.712,0.251,-32.078,1479.00
61314960,1,,,-4.557,
61314973,4,1.303,0.518,-64.293,100.00
61315412,4,2.594,1.040,1.226,100.00
61315591,2,0.375,0.187,-37.273,1156.00
61315658,3,0.143,0.059,-10.757,3.00
61315922,4,0.155,0.056,-42.220,15.00
61316708,1,,,-57.228,
61317156,2,0.018,0.009,0.949,1067.00
61317282,2,1.418,0.709,-23.752,1.00
61317536,1,,,-7.814,
61317595,4,0.131,0.053,-36.927,100.00
61317642,1,,,-26.479,
61317847,3,0.132,0.054,0.436,4.00
61318020,5,2.314,0.798,-0.585,2565.00
61318104,4,0.648,0.258,-0.758,100.00
61318249,3,52.406,21.420,-57.911,4.00
61318906,9,49.789,18.359,-28.531,714.00
61318979,7,0.194,0.056,-6.769,33.00
61319023,4,0.923,0.374,-13.237,684.00
61319087,4,0.241,0.093,-42.680,100.00
61319126,4,0.110,0.044,-21.867,100.00
61319510,4,6.555,2.724,-64.251,100.00
61319916,1,,,-104.574,
61320203,3,12.546,5.896,-27.473,684.00
61320358,1,,,-19.519,
61320461,1,,,-27.492,
61320534,1,,,-4.534,
61320780,7,0.245,0.094,-25.287,714.00
61321416,4,0.429,0.209,-1.289,714.00
61321730,5,0.321,0.112,-64.577,731.00
61322007,4,1.578,0.766,-34.770,731.00
61322046,5,0.349,0.129,-15.671,710.00
61322967,1,,,-11.610,
61323144,5,3.442,1.269,-29.916,714.00
61323179,7,0.089,0.033,-25.101,714.00
61323346,6,0.130,0.044,-25.215,731.00
61323362,9,92.861,45.065,-5.123,33.00
61323615,4,0.091,0.037,8.738,0.00
61324836,1,,,2.192,
61325476,3,0.301,0.134,-7.103,684.00
61325535,6,0.115,0.036,-14.038,714.00
61325574,7,0.156,0.045,-63.997,714.00
61325701,5,0.360,0.134,-278.960,714.00
61326157,1,,,-17.284,
61326409,1,,,-12.358,
61326803,2,0.134,0.067,-50.572,684.00
61327197,1,,,-50.650,
61328002,4,0.213,0.080,-15.439,30.00
61328067,3,145.660,68.222,46.038,3.00
61328089,6,0.048,0.016,-2.303,33.00
61329476,1,,,15.204,
61330612,1,,,-42.026,
61330839,1,,,-84.935,
61330958,1,,,-57.018,
61334976,1,,,-13.987,
61335392,1,,,-32.050,
61335447,1,,,12.337,
61335450,1,,,-13.815,
61335856,1,,,-0.241,
61336036,1,,,1.446,
61336062,4,1.077,0.437,-39.214,660.00
61336391,1,,,-6.979,
61336470,1,,,-15.104,
61336633,1,,,-20.949,
61336897,1,,,-4.629,
61337488,1,,,2.329,
61340865,1,,,-21.885,
61341106,1,,,33.295,
61342052,1,,,-25.230,
61342139,1,,,-0.161,
61344041,3,0.259,0.109,-38.134,6.00
61344190,3,13.512,5.555,-1.793,6.00
61344340,4,2.986,1.237,-20.113,660.00
61344378,4,15.232,6.435,0.062,660.00
61344511,4,0.183,0.067,0.191,660.00
61344787,3,0.400,0.172,-26.995,6.00
61344844,1,,,-35.235,
61344850,3,0.282,0.127,-2.404,6.00
61344862,4,0.328,0.125,-1.933,1063.00
61345022,1,,,-27.696,
61345118,3,72.385,29.567,-17.404,6.00
61345163,3,5.783,2.405,-10.636,6.00
61345255,7,1.489,0.555,24.226,1063.00
61345292,3,5.593,2.284,-6.330,6.00
61345303,7,4.750,2.166,-40.923,1063.00
61345534,4,0.530,0.208,7.968,660.00
61345558,7,45.041,18.426,-27.249,748.00
61345658,7,0.245,0.097,-75.309,748.00
61346114,4,0.987,0.395,-10.636,660.00
61346341,7,5.431,2.272,25.421,1063.00
61346763,3,1.470,0.600,-6.606,6.00
61346905,1,,,-21.800,
61347441,4,4.938,1.999,-30.216,1063.00
61347669,3,0.071,0.029,-31.234,408.00
61347894,3,0.832,0.365,19.547,408.00
61348760,2,0.077,0.038,19.113,1.00
61348983,4,26.223,11.153,31.700,318.00
61349128,4,1.887,0.806,3.888,318.00
61349136,1,,,-6.238,
61349275,4,47.518,20.010,13.583,6.00
61349429,5,0.529,0.190,-20.881,408.00
61349479,6,0.695,0.238,-44.902,405.00
61349712,1,,,-51.335,
61349751,3,0.300,0.135,-18.675,408.00
61349867,2,0.128,0.064,-12.691,1.00
61349974,5,0.197,0.073,-16.294,408.00
61351102,3,76.420,31.342,-26.128,3.00
61351336,5,14.956,5.693,-18.446,90.00
61351466,3,0.181,0.078,-9.932,3.00
61351517,3,5.720,2.603,-24.545,3.00
61351669,2,43.480,21.740,16.721,3.00
61351809,3,0.186,0.086,-60.822,3.00
61351996,3,0.145,0.059,-52.843,3.00
61352487,3,1.327,0.545,0.673,5.00
61352569,5,0.110,0.042,-24.373,90.00
61352855,5,49.484,18.115,-54.877,90.00
61353384,3,2.850,1.318,1.883,405.00
61353692,3,0.153,0.065,1.491,3.00
61354395,5,0.221,0.079,-100.546,360.00
61354417,5,65.141,23.952,10.955,360.00
61354599,6,0.359,0.119,-22.389,29.00
61354613,11,0.394,0.128,-16.057,3292.00
61354664,11,0.415,0.116,68.987,3052.00
61354918,5,17.215,5.825,-1.781,90.00
61354935,5,8.701,3.086,12.756,90.00
61354998,3,2.659,1.201,-8.479,360.00
61355002,3,0.167,0.069,-15.097,360.00
61355075,1,,,-16.635,
61355213,2,8.022,4.011,-35.456,3.00
61355421,3,0.233,0.109,-8.676,360.00
61355484,2,0.064,0.032,-10.496,3.00
61355713,6,11.725,5.379,14.551,1731.00
61355909,6,5.613,1.815,12.546,1731.00
61355979,46,63.038,18.682,-3.770,3439.00
61355994,3,3.598,1.650,-7.196,233.00
61356064,6,32.440,14.503,-7.876,29.00
61356114,9,26.440,8.384,21.893,3292.00
61356133,3,0.277,0.118,2.452,360.00
61356158,3,3.244,1.398,-8.690,360.00
61356313,3,3.190,1.387,-11.325,360.00
61356318,28,15.787,5.055,1.108,2358.00
61356470,51,3.180,0.494,-23.688,3439.00
61359598,3,0.897,0.381,-32.391,5.00
61359630,3,6.879,2.835,23.448,5.00
61360007,3,0.081,0.038,-52.700,5.00
61360373,3,0.097,0.040,-12.927,5.00
61360756,3,0.056,0.023,-19.301,5.00
61361259,3,0.199,0.084,57.401,5.00
61361917,2,0.084,0.042,32.365,2.00
61364156,4,12.583,5.477,-29.152,26.00
61364324,2,9.832,4.916,24.088,1.00
61364686,3,0.052,0.021,-6.571,5.00
61365479,3,0.292,0.123,11.620,5.00
61366405,5,0.445,0.149,31.326,375.00
61366911,3,0.168,0.068,-0.063,15.00
61367041,3,0.103,0.042,15.397,15.00
61367045,3,0.129,0.053,-19.763,15.00
61367535,7,62.606,23.640,-17.126,599.00
61367636,7,23.133,8.796,-23.240,599.00
61367893,4,0.204,0.073,-55.507,8.00
61368064,6,0.285,0.096,-31.654,278.00
61368133,4,0.629,0.244,-18.693,8.00
61368277,3,8.488,3.702,-45.558,8.00
61368519,4,0.094,0.036,-3.935,8.00
61368652,7,9.606,2.838,-29.204,599.00
61368902,7,25.999,10.548,-0.954,599.00
61369129,7,18.922,8.653,-19.018,599.00
61369204,7,0.198,0.081,-15.098,599.00
61369572,4,1.488,0.626,-26.707,8.00
61369623,4,0.118,0.047,-21.233,8.00
61369945,4,0.167,0.063,0.531,8.00
61369949,7,0.211,0.060,-11.771,281.00
61369951,7,1.651,0.544,-108.060,281.00
61370348,3,8.344,3.899,-16.213,360.00
61370580,7,8.630,4.120,-14.397,281.00
61370617,7,4.878,2.076,-4.890,360.00
61370624,7,0.477,0.140,18.331,360.00
61370655,8,11.972,4.184,-41.092,363.00
61370683,8,12.923,4.339,-12.330,363.00
61370795,3,0.128,0.054,-18.485,360.00
61370836,3,0.910,0.384,-20.935,360.00
61371368,7,0.169,0.056,-41.323,808.00
61371821,7,3.125,0.945,-25.127,281.00
61371890,7,0.445,0.128,-0.464,281.00
61371920,7,0.487,0.140,-4.239,281.00
61372011,3,0.104,0.044,-15.558,4.00
61372045,3,0.139,0.059,5.884,4.00
61372229,7,0.499,0.192,-9.145,281.00
61372305,8,0.697,0.225,-26.456,363.00
61372314,8,17.978,5.995,-25.277,363.00
61372548,6,1.095,0.344,2.170,81.00
61372569,6,0.151,0.050,35.586,81.00
61372601,10,0.543,0.171,6.703,808.00
61372778,3,16.484,6.756,31.784,4.00
61373274,7,0.597,0.244,-17.443,599.00
61373592,7,78.993,25.380,42.371,599.00
61373907,7,3.841,1.602,31.456,281.00
61373908,7,0.871,0.319,-4.192,281.00
61373931,7,18.756,6.237,2.603,281.00
61373938,4,6.344,2.314,-33.912,8.00
61373996,7,5.936,2.682,-0.911,281.00
61374134,7,9.096,3.420,-13.528,281.00
61374167,4,0.211,0.081,-9.870,8.00
61374180,7,58.621,22.031,-44.155,281.00
61374408,7,1.300,0.543,-6.360,281.00
61375805,2,0.135,0.067,0.098,1.00
61376162,7,0.734,0.296,41.063,281.00
61376167,7,0.363,0.111,-16.688,281.00
61376369,3,0.155,0.071,-8.640,4.00
61376460,3,0.192,0.083,-30.750,4.00
61376696,5,0.192,0.072,-13.633,1209.00
61376762,2,1.616,0.808,10.355,1.00
61377029,3,56.544,23.608,-1.265,4.00
61377125,5,44.094,15.855,-53.423,1209.00
61377291,3,11.750,5.418,-45.296,4.00
61377353,3,0.431,0.187,0.056,4.00
61377383,5,0.461,0.164,-94.355,1209.00
61377505,7,0.259,0.096,5.346,1209.00
61377627,2,12.812,6.406,-37.061,1.00
61378005,5,115.624,50.984,-51.611,1207.00
61378042,5,0.299,0.127,-49.766,1209.00
61378048,5,1.810,0.764,-55.686,1209.00
61378586,2,0.330,0.165,71.454,1.00
61378629,3,2.392,1.064,-52.146,26.00
61378739,3,9.330,3.850,-0.442,26.00
61378875,3,0.599,0.248,-14.205,26.00
61379049,2,0.130,0.065,1.509,1.00
61379243,2,0.089,0.044,136.248,1.00
61379548,3,0.161,0.070,-10.136,26.00
61379563,5,1.244,0.485,-8.722,1053.00
61379590,2,0.035,0.018,-9.237,26.00
61379614,3,0.068,0.029,33.183,26.00
61379848,5,5.195,2.427,25.790,1053.00
61379896,3,12.788,5.626,-1.741,26.00
61380632,2,0.190,0.095,5.649,1.00
61380783,2,0.632,0.316,-1.774,1.00
61381023,2,0.086,0.043,10.748,1.00
61381025,5,16.624,7.077,11.263,1053.00
61381462,2,0.160,0.080,-0.434,1.00
61381786,3,0.283,0.125,-52.158,61.00
61381909,3,127.807,59.695,-92.451,26.00
61382270,3,1.623,0.757,16.083,26.00
61382289,3,3.085,1.311,-25.909,26.00
61382335,3,0.541,0.243,8.231,26.00
61382353,3,0.085,0.035,-45.250,26.00
61385935,6,6.196,2.035,-1.092,1921.00
61385940,40,1.005,0.208,-41.858,2358.00
61386027,22,0.696,0.168,-26.394,2358.00
61386058,3,0.158,0.064,-29.869,233.00
61386164,42,0.891,0.182,-12.517,2358.00
61386236,4,7.291,3.520,-21.891,119.00
61386445,5,0.283,0.104,-0.968,360.00
61386543,5,122.789,45.492,23.676,360.00
61386593,8,1.363,0.476,-15.140,3255.00
61386615,40,8.839,2.779,-52.982,2358.00
61386772,8,2.670,1.171,6.740,3050.00
61386891,18,0.364,0.115,-45.451,2358.00
61387288,6,14.101,5.412,-24.281,29.00
61387398,37,40.457,14.431,-29.195,2358.00
61387427,3,0.211,0.088,-67.237,61.00
61387438,3,17.137,7.066,13.646,233.00
61387611,6,22.317,9.528,6.671,3292.00
61387642,3,4.512,1.971,-13.814,233.00
61387661,3,18.057,8.153,0.819,233.00
61387670,4,44.653,17.889,8.188,119.00
61387796,40,0.976,0.224,-41.486,2358.00
61387876,3,2.722,1.180,-31.589,61.00
61387944,6,3.136,0.995,-63.910,81.00
61388034,1,,,-4.137,
61388055,40,0.557,0.132,-11.512,2326.00
61388078,6,18.183,5.824,7.326,81.00
61388090,44,0.678,0.115,-44.658,3439.00
61388210,6,0.278,0.107,9.083,81.00
61388238,40,3.986,0.991,4.744,2358.00
61388477,31,1.268,0.268,36.081,2358.00
61388587,37,7.963,2.916,34.294,2358.00
61389786,3,0.123,0.055,-42.829,61.00
61389867,40,2.086,0.374,3.493,2358.00
61391272,28,32.266,10.560,1.117,2358.00
61391368,6,2.442,1.056,0.584,29.00
61391507,3,0.665,0.277,-15.580,61.00
61391803,32,53.582,18.842,9.958,3695.00
61393045,6,89.059,30.217,-30.519,114.00
61393176,3,19.596,8.021,-28.074,110.00
61393303,3,0.078,0.032,-17.820,90.00
61393439,3,83.553,34.143,-61.728,90.00
61393519,6,25.202,7.913,-0.775,114.00
61394047,3,15.122,7.022,-40.190,110.00
61394133,3,22.674,10.070,-28.206,110.00
61394146,3,14.703,6.466,-15.236,110.00
61394161,3,0.083,0.037,9.518,90.00
61394501,6,4.581,1.675,21.111,114.00
61394524,3,0.278,0.117,-1.516,90.00
61394642,3,0.699,0.287,-18.937,90.00
61394831,6,11.378,4.541,-28.977,114.00
61395286,3,0.840,0.395,-17.486,110.00
61395871,3,0.181,0.075,-12.365,90.00
61395941,3,1.912,0.839,30.186,110.00
61396051,3,0.305,0.134,6.357,110.00
61396179,3,0.351,0.147,18.163,110.00
61396207,6,0.592,0.235,-33.760,114.00
61396215,3,0.060,0.025,-26.173,90.00
61396256,3,13.219,5.725,-44.160,110.00
61396609,3,0.275,0.113,1.855,110.00
61396655,6,17.586,7.277,-0.280,114.00
61396746,3,88.894,37.153,-1.816,90.00
61396910,6,0.314,0.108,-25.513,114.00
61397143,3,29.410,12.575,-15.642,110.00
61397257,6,191.085,77.739,71.738,114.00
61397296,3,0.172,0.072,-2.541,110.00
61397420,3,0.182,0.080,-35.871,110.00
61397638,3,0.099,0.046,-30.820,90.00
61397686,3,56.757,23.233,-4.736,90.00
61398787,3,0.121,0.054,-54.759,90.00
61398814,3,4.250,1.745,19.085,110.00
61398839,3,0.099,0.041,36.572,110.00
61398919,3,1.319,0.539,-7.833,90.00
61399012,6,36.934,13.546,-35.644,114.00
61399113,3,0.042,0.019,45.464,90.00
61404411,6,0.196,0.066,-41.445,114.00
61407579,4,0.090,0.037,-22.599,1921.00
61407590,6,0.370,0.121,-9.577,81.00
61407610,25,9.000,3.193,41.597,3439.00
61407787,6,7.010,2.295,-8.854,56.00
61407798,3,20.335,8.306,-13.702,61.00
61408074,12,157.925,57.027,5.315,1937.00
61408083,3,2.846,1.306,-17.439,317.00
61408126,39,6.895,1.479,28.892,2358.00
61410238,35,5.150,0.972,69.182,2354.00
61410271,40,0.692,0.177,1.412,2358.00
61410274,39,3.818,0.789,-20.055,2358.00
61410301,6,0.278,0.091,-33.690,56.00
61410325,40,29.340,8.576,-22.439,2358.00
61410332,4,0.145,0.055,-45.963,1921.00
61410585,40,0.763,0.160,10.460,2358.00
61410669,44,0.664,0.129,-12.639,3695.00
61411321,8,30.503,12.468,-4.148,1483.00
61411344,40,9.306,3.073,-48.076,2358.00
61411625,24,0.705,0.159,-1.745,2358.00
61411648,6,34.078,11.844,0.886,81.00
61411654,3,3.272,1.528,-6.009,286.00
61411686,6,42.155,13.604,21.756,56.00
61411719,7,0.247,0.079,-4.340,1450.00
61411904,7,0.519,0.193,-5.611,2177.00
61412130,11,0.709,0.223,0.289,1209.00
61412290,2,64.181,32.091,11.191,1.00
61412304,7,4.687,1.482,-2.852,1450.00
61412670,3,29.507,12.172,-38.785,610.00
61412750,6,37.138,15.149,23.366,81.00
61415533,3,3.391,1.593,-40.307,608.00
61415652,2,0.004,0.002,28.563,3.00
61416281,2,0.147,0.074,-5.949,1.00
61416474,2,0.222,0.111,-39.240,1.00
61416752,7,0.678,0.244,-19.681,1213.00
61416842,4,103.033,41.807,-1.954,5.00
61417001,4,0.027,0.010,32.089,5.00
61417107,4,0.078,0.029,-11.907,5.00
61417324,4,121.806,50.568,26.998,5.00
61417340,3,0.327,0.147,-0.153,608.00
61417390,4,0.103,0.043,-57.951,5.00
61417670,4,2.589,0.969,-10.714,5.00
61417747,2,0.171,0.085,-11.521,3.00
61417787,4,18.783,6.936,-44.367,5.00
61417952,2,63.542,31.771,-13.919,1.00
61417957,4,57.131,26.723,-45.600,5.00
61417972,2,0.023,0.011,-0.653,1.00
61418281,4,0.767,0.316,-32.893,5.00
61418347,4,0.225,0.097,0.716,5.00
61418362,4,0.384,0.184,-21.429,5.00
61418556,4,0.203,0.074,-23.823,5.00
61418623,4,0.275,0.105,11.339,5.00
61418637,2,0.016,0.008,2.314,3.00
61418769,4,0.265,0.105,-25.394,5.00
61419180,2,1.088,0.544,-10.878,3.00
61419197,2,0.015,0.008,-11.605,1.00
61419265,2,0.021,0.011,7.934,3.00
61419493,4,0.827,0.350,75.713,1166.00
61419767,2,2.089,1.044,-33.266,3.00
61419907,2,0.137,0.069,-3.274,1.00
61420280,4,119.572,42.335,-11.089,1166.00
61420392,2,0.173,0.086,-0.860,1.00
61420477,4,1.288,0.537,7.256,1166.00
61420812,4,0.138,0.056,-51.166,1166.00
61421050,2,0.125,0.063,3.722,1.00
61421168,2,19.667,9.834,-14.137,3.00
61421419,4,39.747,15.802,40.324,1166.00
61421493,4,20.630,7.555,9.407,1166.00
61421713,4,0.371,0.135,-0.936,1166.00
61421732,4,0.232,0.100,-1.270,1166.00
61421838,4,0.442,0.184,14.781,1166.00
61421950,4,0.235,0.087,15.807,1166.00
61421977,4,0.826,0.373,2.329,1166.00
61422037,2,0.026,0.013,3.901,1.00
61422455,2,0.335,0.168,27.161,1.00
61422610,2,0.077,0.038,-36.250,1.00
61422618,2,0.006,0.003,-9.419,1.00
61424078,19,1.206,0.279,-55.247,173.00
61424359,21,11.912,2.832,-16.777,420.00
61424546,3,2.283,0.954,-84.408,32.00
61425507,11,24.251,7.216,-30.330,62.00
61425648,3,0.581,0.238,-20.090,32.00
61425811,24,1.272,0.299,-50.194,420.00
61425908,24,9.450,2.311,-7.572,420.00
61426004,3,0.128,0.054,-48.172,32.00
61426545,24,55.302,18.069,27.557,420.00
61426561,7,1.061,0.400,-16.449,56.00
61426572,3,0.183,0.078,0.049,32.00
61426618,3,56.477,26.114,-1.774,32.00
61426837,24,83.051,21.113,-46.036,420.00
61426984,3,0.052,0.023,-9.754,32.00
61427003,28,37.434,9.502,-30.590,1535.00
61427031,3,20.856,9.639,-2.954,32.00
61427348,6,1.220,0.417,-80.364,56.00
61427373,23,3.549,0.840,-20.531,420.00
61427494,21,26.143,8.724,18.158,420.00
61427613,24,2.957,0.689,-26.799,420.00
61427712,13,5.846,1.550,-78.171,62.00
61427823,28,103.489,32.359,-27.702,1535.00
61427985,24,10.497,2.641,-34.240,420.00
61428139,28,184.052,68.021,-18.674,1535.00
61428360,3,27.411,11.264,21.887,32.00
61428525,20,7.637,1.525,-20.803,420.00
61428924,3,43.556,18.129,-37.788,32.00
61428951,24,23.583,8.236,-0.026,420.00
61429166,24,19.560,5.672,-61.044,420.00
61429360,24,21.150,5.209,19.529,420.00
61429449,6,2.528,1.009,-19.869,56.00
61429521,23,1.961,0.423,-47.425,420.00
61429584,3,0.030,0.014,-57.412,32.00
61429594,7,24.242,10.486,-10.384,56.00
61429609,3,0.069,0.032,72.830,32.00
61429758,2,1.873,0.937,-26.695,1.00
61429787,2,0.036,0.018,-22.869,1.00
61430741,25,4.097,1.207,-55.718,420.00
61430853,28,4.605,1.579,-30.561,1535.00
61431079,3,0.030,0.014,-0.316,32.00
61431186,23,56.564,15.563,-15.476,416.00
61431210,3,23.686,9.674,-44.454,32.00
61431227,22,36.929,10.852,-36.876,420.00
61431275,24,23.719,6.248,-12.040,420.00
61431485,2,7.154,3.577,41.403,1.00
61432075,2,0.157,0.079,-25.537,1.00
61432443,25,4.729,0.908,41.093,420.00
61433036,22,0.762,0.188,-55.563,420.00
61433051,23,80.306,26.605,-12.217,420.00
61433111,3,1.609,0.681,-80.451,32.00
61433174,28,44.850,15.611,-25.085,1535.00
61433182,3,1.161,0.474,-31.066,32.00
61433221,3,0.183,0.080,-6.836,32.00
61433237,25,11.267,2.439,25.822,420.00
61433279,6,2.883,1.121,-18.731,56.00
61433316,3,10.974,4.583,-2.213,32.00
61433339,3,0.113,0.049,-36.792,32.00
61433348,3,0.222,0.092,-26.276,32.00
61433399,3,0.876,0.370,-19.769,32.00
61433411,3,2.184,0.892,-18.495,32.00
61433512,28,33.865,11.974,3.038,1535.00
61433714,3,0.085,0.039,-16.618,32.00
61433749,5,0.288,0.110,16.367,56.00
61433858,7,2.212,0.822,-6.790,56.00
61433879,18,0.881,0.215,23.595,414.00
61433996,18,23.050,9.149,38.220,414.00
61434043,21,1.764,0.511,-28.331,420.00
61434133,24,1.543,0.376,-4.104,420.00
61434178,28,0.910,0.223,-19.317,1535.00
61434234,24,1.260,0.354,-23.737,420.00
61434354,3,0.268,0.115,-25.577,32.00
61434358,3,0.505,0.219,-16.335,32.00
61434384,3,13.150,5.369,2.559,32.00
61434446,9,29.216,10.395,-2.409,1477.00
61434605,28,9.783,2.883,-6.867,1535.00
61434634,3,0.211,0.097,-31.843,32.00
61435290,2,0.019,0.009,4.664,1.00
61436070,2,0.094,0.047,-35.932,2.00
61436208,2,0.332,0.166,-3.722,2.00
61436313,2,89.856,44.928,-17.380,1.00
61436356,4,0.368,0.153,-2.860,26.00
61436478,4,33.964,13.313,8.905,26.00
61436930,4,0.350,0.126,-20.186,26.00
61437040,5,30.877,10.822,23.011,375.00
61437074,5,0.592,0.210,-4.101,375.00
61437194,2,0.215,0.108,-11.874,1.00
61437296,2,0.500,0.250,-6.849,1.00
61437368,3,6.379,2.815,39.951,15.00
61437551,4,9.890,4.777,6.469,26.00
61437749,5,2.494,1.051,-14.293,814.00
61437896,7,0.417,0.158,-27.010,818.00
61437920,7,9.156,4.140,-8.660,818.00
61438126,11,31.313,11.907,-46.912,1128.00
61438144,7,1.299,0.479,15.202,814.00
61438609,7,6.337,2.803,34.603,681.00
61438836,12,12.798,4.301,2.645,799.00
61439026,14,0.523,0.145,3.372,1124.00
61439224,2,16.927,8.464,4.325,1.00
61439730,5,1.560,0.686,-4.023,375.00
61439777,3,34.613,15.783,-44.992,38.00
61440089,3,0.092,0.039,-2.369,15.00
61440409,3,19.022,7.819,-55.843,15.00
61440575,3,0.167,0.077,32.036,15.00
61440578,5,0.435,0.158,-37.196,375.00
61440650,8,0.381,0.125,-6.598,375.00
61441146,8,35.390,11.640,-26.270,375.00
61441153,5,5.843,2.094,-13.524,375.00
61441257,5,0.364,0.122,-22.730,23.00
61441268,10,0.777,0.229,3.047,373.00
61441302,3,3.558,1.574,-59.520,15.00
61441526,6,3.339,1.057,-36.341,67.00
61441551,3,0.155,0.066,-14.366,38.00
61441658,3,30.930,13.255,-17.735,15.00
61441902,3,64.856,29.653,14.542,15.00
61441911,9,82.374,31.393,11.051,67.00
61442013,6,0.702,0.230,6.165,38.00
61442161,19,0.768,0.172,2.559,1147.00
61442419,6,1.461,0.586,-11.256,796.00
61442598,30,89.330,29.369,-12.029,1147.00
61442697,28,29.364,7.350,1.704,1558.00
61443356,17,7.324,1.787,-31.205,772.00
61443612,22,6.100,1.734,-2.577,1502.00
61443703,25,8.557,2.213,-41.517,1558.00
61443894,34,2.024,0.543,-10.826,1558.00
61443899,34,0.336,0.080,32.724,1558.00
61444551,7,10.090,3.947,-31.550,178.00
61444882,34,0.491,0.116,-29.247,1558.00
61444905,34,3.569,0.891,-8.127,1558.00
61444985,23,28.991,10.283,-45.553,1558.00
61445108,27,0.280,0.072,-15.182,1558.00
61445200,6,6.795,2.804,-10.719,38.00
