sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,error,sb2,gaia_dr3_source_id,ra,dec,teff_floor
58362375,5375.1187,4.4759293,0.018392766,BINARY,True,3191.76497909832,0.3177175405448695,0.14,0.7634156062924194,0.2966851049819666,-0.259864392548856,5180.484868109009,4.397062281535316,0.010370867860275,,True,975704836078593152,114.35047,47.621459,0
58457989,4296.239,4.721165,-0.10395234,BINARY,True,34206.037234168514,0.5702865116907818,0.14,0.9744192962671318,5.342524563963436,-15.14501887515287,4611.8157046269525,4.900245544440915,-0.1886297456153794,,True,990256631954441088,110.072571,57.880938,0
58512366,4788.233,4.6107097,-0.38398623,SINGLE,False,746.0695816143234,0.1396290438561936,0.175,0.7760118076956467,-0.8251582373166864,2.592441704142005,4784.588491463456,4.756161086332727,-0.369791686755364,,True,997687681290131200,95.959123,55.827049,0
58599903,4051.7937,4.8681617,0.28559273,BINARY,True,24389.73868773549,0.4759052874988821,0.14,0.9997902219582084,0.1980205124369912,-0.0872022314415966,4201.007523332155,4.637476632861448,-0.0605820740261222,,True,1009905695015937408,136.537129,46.141448,1
58609674,5635.9946,4.822352,-0.116890654,BINARY,True,17293.192885112843,0.4273831470734686,0.14,0.9999689832061188,-0.9632086576135366,28.17571255765563,5502.651700765492,4.700231526649336,-0.2685898892738516,,True,1011773864055189248,140.935199,47.787978,0
58661095,6494.83,4.478661,-0.08614063,BINARY,True,2336.7300779905418,0.1981787137245393,0.14,0.9999415435426292,10.756380669358812,-12.428680024120323,6414.519811735559,4.404260386424448,-0.1443289181273641,,True,1020830236390861696,149.376345,54.482337,0
58686380,4107.4585,4.8029985,0.11841619,BINARY,True,796.5132635339287,0.1528603959219069,0.15,0.995658255459424,-0.8997444168233989,0.748617157588883,4200.049536083001,4.92618976611827,0.1009367061872408,,True,1025023808099027328,142.880587,56.504561,1
58705495,4998.431,4.739196,-0.24604748,BINARY,True,18054.396078272977,0.4545249414346235,0.14,0.7327609990136846,1.950303442313467,-17.214444808775397,5263.738214193032,4.883661325809438,-0.2750621596982667,,True,1028359314060638720,125.062948,51.749362,0
58756085,5975.3384,4.766006,-0.118216686,BINARY,True,15061.009685722724,0.4041790088776471,0.14,0.7616140773156165,-1.2381175762419965,21.846463780226205,5921.553306839414,4.782793504583022,-0.2821347133546016,,True,1037239725881771008,131.889454,56.753207,0
58765369,4404.5703,4.6472225,0.00602808,BINARY,True,11168.543168001095,0.3412760356165882,0.14,0.9034879846392768,-4.130905506143865,12.636024238177583,4395.858085518187,4.714687886326753,0.0309068661084062,,True,1038844183928139264,143.088961,60.535086,0
