alpha,rep,twin,sdss_id,K1,n_ep,loglike
0.10,1,0,74329403,19.8131,8,-27.5142;-27.1453;-26.9615;-27.3481;-28.0706;-27.5536;-26.9412;-27.0372;-27.2503;-26.8807;-27.5124;-26.8223;-26.6823;-27.5491;-26.8393;-26.8009;-25.5982;-26.8242;-26.8450;-26.6069;-26.6097;-25.8154;-26.3478;-25.6228;-27.6817;-27.4770;-27.8772;-28.9108;-30.2927;-26.7483;-28.2825;-27.5600;-32.9652;-28.0495;-31.8691;-33.3275
0.10,1,0,74333076,30.4349,11,-112.5481;-94.6762;-98.8570;-111.6863;-119.5329;-117.6171;-112.3184;-122.5574;-110.0545;-106.2517;-112.9568;-101.7055;-100.9915;-139.0337;-130.0358;-100.5358;-120.7550;-96.8458;-131.1820;-109.8983;-116.0267;-106.8516;-99.7996;-101.0147;-103.6145;-88.6463;-75.7929;-79.3728;-76.3375;-80.7120;-69.4934;-64.7192;-68.6313;-59.6473;-56.7497;-66.4541
0.10,1,1,74369240,28.1096,9,-84.5555;-94.4998;-81.5263;-86.4175;-85.3605;-74.3001;-87.6542;-72.9641;-65.2567;-68.7544;-95.9049;-75.3854;-86.7104;-85.5026;-85.4110;-90.3594;-92.5730;-76.5238;-70.8758;-79.0290;-73.4846;-86.6418;-73.3976;-40.8806;-66.8148;-59.6070;-71.6443;-81.0728;-67.3935;-56.9296;-72.2394;-74.1541;-59.6167;-106.8257;-78.0052;-58.5106
0.10,1,0,75788522,15.2504,9,-44.8100;-44.0986;-43.9262;-43.2849;-46.5730;-44.5665;-43.6515;-44.6364;-43.7803;-45.5598;-44.6555;-42.9546;-44.8082;-46.6214;-42.0008;-41.9740;-46.0743;-45.2044;-39.4564;-35.6599;-29.5606;-28.6114;-29.8116;-29.1690;-33.6669;-29.0321;-34.2065;-40.7773;-29.4158;-42.8223;-42.4902;-47.6878;-37.0800;-40.4337;-41.4843;-47.6247
0.10,1,1,76075088,41.7958,8,-68.4176;-67.7553;-68.4019;-72.1610;-70.7809;-73.4078;-67.0614;-76.1883;-68.6436;-71.6828;-68.2616;-67.2529;-73.8485;-65.4755;-61.9506;-71.8333;-59.2952;-63.7066;-67.2349;-64.4979;-51.3494;-53.9607;-57.8910;-67.5602;-50.5349;-68.8835;-55.2415;-63.4856;-62.9112;-61.6263;-57.9613;-50.6099;-29.0485;-53.3768;-39.2422;-41.1356
0.10,1,0,76153904,33.2788,10,-24.6162;-29.1718;-23.0183;-24.2361;-23.2734;-27.4712;-29.5823;-27.8482;-24.4535;-24.8962;-27.8374;-26.4014;-26.4522;-28.6098;-26.7607;-29.6597;-24.6891;-25.5986;-29.0207;-25.4782;-26.5853;-26.2309;-25.0110;-25.6823;-25.9753;-25.2297;-23.2618;-25.9660;-26.6684;-24.9854;-27.4942;-26.0685;-21.9374;-26.9220;-22.3681;-23.9026
0.10,1,0,76154413,23.3000,9,-37.1564;-37.8405;-38.3694;-48.5613;-34.7275;-34.7486;-44.7346;-39.0251;-36.5172;-41.8239;-32.9419;-35.6592;-42.7741;-36.2565;-37.5213;-38.2034;-37.7793;-39.3036;-37.7594;-37.0213;-30.8314;-31.5954;-32.9714;-30.4418;-33.8131;-39.8618;-38.8824;-28.1885;-43.2908;-35.9221;-34.2594;-34.1744;-34.6376;-38.6919;-37.1058;-35.4577
0.10,1,1,76158476,22.0137,9,-24.8043;-24.5786;-24.4516;-24.2197;-24.4073;-24.2733;-24.7321;-24.1698;-24.2092;-24.3860;-25.2239;-24.3721;-24.5452;-24.8033;-24.4765;-24.8313;-24.2251;-24.2341;-24.2352;-24.2749;-24.3111;-24.0865;-23.9353;-24.0613;-23.6450;-23.7706;-23.7108;-23.4586;-23.4850;-23.3400;-22.9236;-23.0438;-22.4493;-22.5532;-22.3615;-21.7347
0.10,1,1,76159526,17.1596,9,-12.6537;-12.6530;-12.6517;-12.6513;-12.6549;-12.6490;-12.6462;-12.6468;-12.6476;-12.6554;-12.6436;-12.6412;-12.6449;-12.6489;-12.6473;-12.6505;-12.6425;-12.6390;-12.6377;-12.6331;-12.6109;-12.5971;-12.5815;-12.5535;-12.5159;-12.4906;-12.4484;-12.3898;-12.3339;-12.2480;-12.1484;-12.0262;-11.9019;-11.7025;-11.4538;-11.0744
0.10,1,1,76161732,15.0867,9,-18.8959;-18.9028;-18.8471;-18.9571;-18.8998;-18.9805;-18.9299;-18.9123;-18.9909;-18.9428;-18.9419;-18.9642;-18.9866;-18.9322;-18.9845;-18.9726;-19.0367;-19.0871;-19.0523;-19.0393;-19.0312;-19.1286;-19.0902;-18.9964;-18.9717;-19.0586;-18.9647;-18.8747;-18.6778;-18.7534;-18.5929;-18.5249;-18.4357;-18.0418;-17.8871;-17.4881
0.10,1,1,76162264,16.5119,16,-45.8075;-41.3128;-42.5721;-44.2845;-41.0079;-42.3956;-43.1663;-42.0118;-43.2503;-41.6992;-41.2444;-39.4961;-42.3685;-40.5244;-44.0321;-41.1673;-42.6991;-41.5423;-43.7562;-42.4446;-40.1632;-46.4489;-41.3337;-41.6445;-37.7746;-41.3873;-41.6812;-37.6314;-41.9924;-37.1274;-35.6737;-35.4960;-39.3733;-41.8539;-40.9972;-41.7424
0.10,1,0,76169627,19.7245,13,-337.6530;-328.1036;-327.0795;-323.5446;-332.6988;-350.6692;-328.8022;-333.3761;-327.2830;-328.1857;-330.2663;-337.4949;-335.4366;-317.0387;-318.9496;-295.0209;-265.6130;-251.8293;-223.8560;-222.1210;-137.4496;-104.9204;-101.2698;-161.3124;-70.9126;-93.7104;-82.7586;-47.2735;-54.5596;-69.8812;-84.9958;-144.9523;-103.1163;-149.1548;-98.7502;-131.8461
0.10,1,1,76169701,13.3336,16,-207.7809;-205.2435;-214.0640;-210.0052;-207.6839;-188.6443;-217.6286;-215.8275;-206.6823;-212.0379;-209.6414;-210.8052;-192.3337;-205.7106;-170.7515;-197.4263;-177.7506;-144.6326;-130.6264;-140.4909;-142.5590;-102.4193;-98.3694;-109.5861;-94.3904;-120.9533;-95.5056;-128.2777;-146.9781;-117.3034;-149.4583;-156.8351;-161.3171;-140.5909;-167.0263;-191.8949
0.10,1,1,76473368,55.0637,16,-3254.9696;-3103.6048;-3379.6918;-3050.2047;-2924.2864;-2679.3173;-3175.2599;-2992.1970;-3157.5464;-3361.7083;-2888.7268;-2868.7993;-3415.2009;-3113.3738;-3009.6599;-3102.3679;-2714.2100;-2368.0716;-2347.3604;-2405.9525;-2662.5616;-2247.0367;-2266.9385;-2033.9689;-1636.3151;-1492.2922;-802.9813;-976.7283;-656.1083;-928.2931;-849.1439;-954.4261;-1024.4395;-877.1741;-1187.9708;-850.3632
0.10,1,0,77375718,34.7178,12,-82.3802;-82.1376;-82.3274;-88.0346;-81.4573;-82.9662;-81.4532;-79.7339;-84.9549;-77.8410;-74.5914;-72.7680;-65.6857;-76.5226;-66.2443;-44.5263;-32.6246;-42.0515;-71.3036;-113.9415;-123.2078;-136.0094;-132.1278;-147.0241;-142.4332;-168.1151;-140.8470;-165.8201;-146.4133;-125.6419;-140.6708;-112.1602;-108.9468;-151.6749;-143.4945;-124.2322
0.10,1,0,78530881,38.6624,16,-114.7516;-154.4098;-112.9509;-150.1755;-95.8377;-171.4544;-158.1522;-180.2694;-49.6323;-126.3054;-111.7580;-202.0320;-94.2582;-153.5479;-170.0367;-127.8924;-174.4368;-195.0335;-308.2618;-215.7768;-295.3810;-294.7092;-183.9696;-269.4184;-228.9201;-316.3633;-386.9816;-335.8698;-331.3730;-352.4322;-363.4585;-248.6382;-337.0576;-356.3568;-267.9230;-345.3317
0.10,1,0,78531052,50.3893,16,-619.2409;-572.4638;-634.7044;-624.2353;-595.9360;-570.4755;-627.2156;-581.8888;-604.6837;-573.0386;-571.2724;-554.7305;-585.8580;-542.2281;-558.8852;-497.2989;-481.7067;-452.7709;-481.3946;-443.9385;-349.1914;-342.7761;-306.4920;-304.9069;-264.2598;-361.3378;-268.1964;-220.3486;-149.4062;-255.2171;-174.3655;-179.6537;-165.6182;-250.8425;-90.3130;-71.1370
0.10,1,0,78531343,14.8314,8,-22.7645;-23.8277;-23.1061;-24.8981;-22.9077;-23.8007;-23.9842;-24.0939;-24.6333;-27.6211;-24.0190;-26.4594;-23.7557;-25.3666;-23.9864;-29.1569;-25.3644;-25.4684;-22.6319;-25.3762;-22.1494;-22.5949;-23.3837;-21.9686;-21.2240;-20.9993;-21.1734;-20.2790;-20.1421;-20.3763;-21.5599;-20.1816;-21.3723;-20.1706;-20.1893;-19.7151
0.10,1,0,78718097,22.6581,11,-103.8737;-105.6913;-102.8809;-108.6542;-104.3206;-102.6683;-104.5348;-113.0732;-109.8840;-115.1003;-105.0204;-104.4110;-108.1513;-99.9598;-100.0630;-108.8562;-95.7123;-102.7302;-95.0260;-80.1394;-83.0319;-100.6260;-112.2778;-55.2643;-39.6069;-50.1479;-83.2707;-83.7147;-114.1506;-141.3993;-157.0400;-140.7416;-106.7855;-151.0850;-140.0227;-133.8866
0.10,1,0,78723139,13.6673,16,-119.8325;-94.8024;-89.5330;-122.3713;-101.7903;-84.1947;-115.4552;-109.8936;-124.2387;-80.3256;-96.5029;-141.7765;-90.4518;-118.7323;-66.4936;-55.5730;-62.2571;-79.0599;-188.7962;-104.0602;-53.1444;-107.7030;-139.2179;-113.2200;-187.7238;-250.7813;-105.0923;-239.8975;-217.2434;-102.1528;-233.5902;-262.9484;-225.2762;-252.9787;-305.6163;-300.8231
0.10,1,0,78731125,30.7694,9,-72.2117;-70.4101;-69.7749;-70.8102;-71.3964;-69.1786;-68.7718;-69.1260;-68.7801;-69.2366;-65.9960;-74.4722;-65.4156;-62.5505;-76.6328;-57.6901;-48.4086;-44.2481;-39.8386;-45.7398;-40.9055;-49.6608;-39.6197;-46.2767;-50.3802;-37.7665;-41.6524;-31.9996;-49.3781;-28.9177;-41.8193;-43.0791;-51.0152;-45.3803;-45.5434;-45.6399
0.10,1,1,78756073,27.5506,8,-52.0755;-64.6583;-64.5852;-64.3025;-54.2525;-51.5197;-52.1367;-53.2534;-54.1340;-54.9823;-56.8988;-51.5727;-64.0586;-55.8798;-49.8823;-40.5687;-39.7360;-34.2781;-37.9363;-39.4173;-33.4852;-42.8084;-39.2065;-37.9609;-38.2679;-41.5103;-36.0140;-44.7617;-43.4485;-41.8995;-38.8442;-34.7383;-45.1522;-37.7810;-37.9598;-38.4861
0.10,1,0,78780337,13.2543,16,-66.1070;-54.0562;-58.2132;-58.4406;-59.9569;-55.0584;-59.6556;-62.3546;-55.8940;-56.4033;-58.3756;-56.3727;-54.3140;-59.8948;-56.6726;-54.4630;-53.9999;-58.6739;-54.2748;-56.6297;-55.2112;-51.1565;-65.8670;-71.6249;-66.7286;-61.2188;-63.8467;-50.4054;-69.5129;-58.9007;-57.6365;-44.3475;-45.0712;-50.9984;-59.2871;-51.0424
0.10,1,0,78848172,27.8019,16,-422.6205;-481.5716;-402.1598;-454.7742;-436.2006;-428.1064;-433.1499;-456.8845;-433.0597;-466.5213;-409.6753;-430.4676;-423.7595;-401.2277;-460.1379;-399.6483;-340.9076;-309.1285;-374.2575;-373.8565;-404.2797;-390.3291;-264.7999;-370.4267;-407.4750;-426.2884;-356.8502;-419.0385;-393.7466;-403.4841;-479.1282;-486.6256;-489.7338;-441.7932;-480.6238;-521.3445
0.10,1,0,78967167,59.0349,9,-30.5233;-30.2305;-31.1031;-30.1692;-29.1511;-27.9863;-31.0452;-28.0346;-34.6201;-32.1896;-27.8325;-29.6382;-30.2285;-28.4320;-25.7583;-25.6258;-29.2627;-32.0976;-33.2975;-26.3264;-36.0424;-31.6714;-28.5132;-28.1397;-25.9685;-29.9393;-29.8862;-29.2379;-31.7048;-32.1898;-35.3816;-31.3399;-34.8817;-27.7905;-27.4077;-26.3587
0.10,1,1,78996335,12.4243,8,-33.6553;-33.4684;-29.4097;-29.5322;-33.0191;-29.3639;-31.9119;-29.5857;-31.6840;-29.2803;-32.3688;-32.1296;-32.0335;-31.9763;-30.5493;-31.9349;-32.4657;-32.2402;-31.6727;-31.1085;-31.7838;-34.4159;-33.3415;-31.9387;-37.3896;-32.6251;-32.9372;-33.4386;-34.1326;-35.2988;-34.4077;-33.3627;-34.7534;-33.9440;-33.7648;-32.2951
0.10,1,0,79047888,17.1698,15,-120.1759;-117.3045;-124.0831;-122.1740;-128.7705;-124.0675;-124.2329;-125.1174;-125.6540;-124.1876;-121.1922;-130.2314;-126.4888;-122.2714;-122.3806;-112.7062;-119.4622;-112.3120;-118.1277;-93.6307;-96.3523;-68.9183;-80.4158;-68.4793;-75.1545;-55.6186;-57.8986;-48.6308;-50.3927;-47.6385;-41.7595;-42.9656;-42.3991;-44.2522;-39.8389;-43.4238
0.10,1,1,79050607,19.5194,16,-133.0934;-152.0807;-116.6520;-137.0137;-134.0685;-134.8984;-146.3678;-144.3004;-132.7515;-138.4038;-129.0241;-148.9506;-107.9667;-138.3038;-134.2295;-125.6836;-128.2054;-110.0531;-137.9153;-85.4672;-99.7876;-124.1940;-112.3313;-87.9014;-106.3652;-99.6934;-86.5693;-99.9325;-95.2696;-99.6754;-83.6661;-89.4202;-97.8049;-92.0033;-102.3562;-88.2134
0.10,1,1,79152251,36.0849,16,-325.3564;-330.3960;-332.0503;-345.3331;-321.1852;-336.3850;-353.8075;-330.5246;-334.0922;-367.5679;-273.9607;-338.3723;-404.0633;-265.1045;-291.6679;-219.4075;-262.4936;-196.8420;-209.7862;-162.2363;-122.8676;-193.9748;-71.9070;-64.5021;-130.6410;-124.4340;-183.1321;-238.1310;-215.6628;-265.9339;-241.1071;-228.9298;-244.5020;-253.4916;-222.1357;-259.0846
0.10,1,0,79243174,22.2548,9,-35.5176;-77.1758;-97.2271;-99.7421;-68.0160;-77.2433;-83.1954;-78.8436;-41.5571;-56.1660;-75.3635;-62.2106;-37.4424;-52.4659;-69.0811;-45.7559;-59.3255;-50.2731;-51.0124;-34.2879;-62.8072;-59.4170;-34.4917;-85.0627;-70.5126;-79.0376;-107.5060;-57.1077;-78.3979;-46.2488;-106.5515;-87.0531;-107.6253;-53.2846;-131.7376;-129.2140
0.10,1,1,79772681,13.8136,16,-51.7913;-51.1028;-53.3508;-51.3913;-52.9208;-53.0053;-52.3945;-54.6051;-54.6851;-51.9258;-52.2687;-52.9556;-51.2776;-52.2562;-47.7396;-49.8840;-49.7209;-48.1971;-43.0390;-45.7570;-45.9379;-43.3606;-48.5743;-45.4661;-45.4448;-52.2062;-48.7162;-45.5897;-39.7393;-46.2412;-44.7048;-50.0480;-49.6366;-52.3618;-49.6250;-44.3398
0.10,1,0,79950018,17.3107,16,-46.7293;-46.3381;-46.2482;-46.5386;-46.3612;-46.4169;-46.0365;-46.0717;-47.0097;-46.4997;-46.0729;-46.0129;-46.0561;-45.4588;-45.3132;-41.6899;-41.5011;-35.5110;-34.4134;-35.1030;-34.6515;-35.7089;-35.5703;-43.5734;-40.1581;-41.8292;-43.7798;-48.2842;-46.9814;-38.3522;-51.2726;-50.7579;-50.3938;-49.6990;-51.1189;-49.1615
0.10,1,0,79958468,13.8547,16,-59.6169;-54.9232;-53.3593;-58.1113;-57.8698;-61.9893;-59.5460;-51.8429;-58.5949;-66.2254;-52.7494;-50.6034;-52.7793;-75.3258;-66.5730;-56.9744;-53.5853;-53.5758;-54.3127;-73.3810;-77.7013;-80.8764;-80.6247;-114.0874;-94.7487;-94.0515;-67.2453;-117.8841;-100.5851;-72.2379;-85.1230;-84.2771;-106.8237;-103.9582;-86.4158;-91.8698
0.10,1,0,79958916,19.5810,16,-89.8757;-89.1825;-89.3456;-89.2005;-88.3292;-89.7187;-88.7432;-89.6088;-86.3810;-85.0251;-87.7097;-86.3775;-80.6435;-77.0898;-71.1252;-64.7297;-51.8243;-56.4046;-48.3104;-45.7085;-47.9794;-48.1189;-58.7123;-57.8898;-74.8556;-77.8072;-66.3677;-81.2953;-119.6248;-109.9041;-119.5099;-121.8614;-139.3630;-142.1291;-140.9864;-154.2462
0.10,1,1,79959119,29.9777,16,-98.6651;-98.7814;-97.3168;-98.1764;-97.4841;-98.4095;-97.0728;-97.1792;-102.2298;-98.9105;-97.9907;-101.2349;-100.1428;-95.0310;-91.3346;-98.2762;-96.8808;-93.1190;-82.7415;-103.1414;-112.4908;-106.8773;-112.0908;-90.2415;-91.9862;-84.9204;-72.6413;-63.8339;-45.6083;-49.3835;-45.7883;-41.9168;-41.7354;-46.2872;-36.8575;-49.6963
0.10,1,0,79959250,25.8415,16,-49.6832;-49.1443;-49.6512;-49.3344;-49.3818;-49.5685;-48.9398;-49.2897;-49.8878;-49.5730;-48.7053;-49.5824;-49.0872;-48.3934;-48.7020;-49.1200;-47.5096;-47.7292;-45.2570;-45.4825;-47.0874;-43.3684;-40.6454;-43.0100;-40.9706;-44.7172;-41.6915;-43.0342;-41.9827;-40.1097;-50.3089;-41.7046;-46.8173;-41.8998;-45.0043;-51.9031
0.10,1,0,79963679,26.6843,8,-42.7650;-51.2356;-42.3968;-44.2701;-47.4635;-47.5004;-45.4797;-42.5453;-42.7670;-39.9795;-45.2776;-41.2747;-54.1220;-50.1541;-44.3202;-52.4743;-40.0872;-42.1715;-52.5184;-35.9992;-35.2211;-39.1403;-48.4468;-42.0761;-41.2360;-39.9312;-44.7490;-47.8138;-43.9059;-34.2022;-38.4842;-37.8345;-39.1332;-39.5384;-38.1739;-38.3980
0.10,1,0,79989103,40.9477,9,-354.2890;-345.1249;-326.6884;-355.5474;-360.8389;-322.7007;-378.4340;-345.6922;-352.2939;-346.9946;-353.5925;-326.5916;-358.2075;-365.6910;-339.8252;-330.1532;-325.7686;-292.6926;-266.8112;-232.3750;-156.4642;-182.7582;-150.8210;-96.5715;-117.4340;-61.2913;-52.5703;-45.8394;-41.9394;-26.4828;-31.2671;-27.9962;-25.5311;-25.7091;-28.0946;-28.2085
0.10,1,0,80022766,15.5651,8,-32.7751;-37.0044;-31.6273;-31.6827;-34.6053;-30.4427;-31.7830;-32.5723;-29.9592;-31.0149;-31.5205;-36.1774;-39.2111;-31.9798;-35.3990;-30.2410;-31.2928;-32.9112;-38.4516;-36.9734;-31.8448;-36.0983;-35.8817;-34.3637;-40.6219;-34.6879;-42.4204;-36.3116;-39.6162;-28.7350;-39.1518;-32.2097;-42.6407;-38.1400;-31.8031;-42.3041
0.10,1,1,80101341,49.9500,8,-16.4570;-16.4478;-16.4429;-16.4617;-16.4887;-16.4464;-16.5100;-16.4180;-16.4546;-16.3793;-16.4586;-16.4885;-16.4808;-16.5370;-16.4678;-16.5357;-16.4914;-16.4785;-16.5987;-16.6107;-16.5800;-16.4903;-16.5598;-16.6150;-16.5054;-16.4851;-16.4382;-16.2342;-16.2746;-16.1726;-16.0320;-16.0775;-15.8160;-15.7227;-15.4023;-15.1258
0.10,1,0,80187749,55.5952,8,-19.3354;-18.9870;-19.0915;-19.0679;-19.4842;-18.7356;-19.4180;-19.2050;-18.6452;-19.0301;-19.5751;-19.3651;-19.3644;-19.2857;-19.3128;-19.0724;-19.0864;-18.7426;-18.6811;-19.2593;-18.8847;-19.2606;-18.9712;-18.8786;-18.9194;-18.8224;-19.1480;-18.5723;-18.9219;-18.4964;-18.0289;-18.2963;-17.6810;-17.6691;-17.7029;-17.3878
0.10,1,0,80216962,31.9678,16,-95.9366;-92.3805;-109.3246;-77.6715;-127.5174;-135.7207;-72.3082;-110.1357;-110.5604;-159.2965;-67.9799;-96.2829;-44.7641;-89.3325;-90.3275;-43.4611;-69.7047;-91.7337;-161.7918;-169.9609;-183.3427;-142.1625;-222.2245;-311.9085;-111.3525;-273.0464;-186.6037;-171.4819;-310.4875;-378.3687;-221.9779;-288.9974;-410.6221;-360.2535;-420.1707;-367.5311
0.10,1,1,80330874,30.6553,9,-110.3314;-106.6869;-89.0953;-115.6879;-144.9360;-117.3930;-129.0914;-95.8131;-132.1234;-112.4018;-131.5055;-127.6603;-105.5313;-121.5577;-131.0479;-149.3323;-81.4956;-105.3512;-122.9498;-111.9135;-100.6313;-100.7662;-98.4980;-79.8010;-107.8063;-79.3897;-131.7703;-64.8143;-97.7026;-124.5547;-104.1046;-84.6600;-72.4836;-98.1427;-129.1361;-102.0230
0.10,1,1,80360494,14.5558,12,-42.1947;-43.3639;-43.1847;-43.4294;-43.2962;-42.7067;-42.9736;-42.5110;-42.5202;-43.0783;-41.8621;-41.8703;-40.6295;-40.5074;-40.0788;-37.5692;-37.8218;-35.4346;-30.8347;-32.1391;-32.3633;-29.8168;-31.3291;-33.6070;-31.3493;-29.8449;-32.5103;-27.3624;-30.8719;-30.9067;-26.2049;-26.8311;-29.3203;-29.8165;-30.4313;-32.9162
0.10,1,0,80360883,33.5393,16,-32.0557;-32.1199;-32.6876;-31.9985;-32.3468;-32.7126;-32.8046;-32.4745;-33.7987;-33.4989;-32.7652;-32.7192;-32.9465;-32.4632;-34.7338;-35.3973;-33.5181;-33.3640;-35.3276;-33.5709;-33.8559;-33.5771;-32.0554;-33.0011;-33.6946;-33.4913;-32.8785;-32.3645;-33.3231;-33.5487;-33.5247;-32.7030;-32.9739;-33.3624;-33.0148;-30.8977
0.10,1,0,80362042,19.5704,16,-66.4682;-65.7167;-65.6677;-66.5618;-65.6837;-65.8379;-65.7580;-65.1141;-63.4151;-65.9007;-62.2652;-63.0289;-62.1714;-59.4183;-54.0639;-52.7628;-51.0147;-45.5742;-40.6193;-43.6715;-41.0008;-36.3939;-45.0740;-35.8020;-41.0875;-35.8099;-38.0745;-35.5175;-36.8955;-37.9077;-37.5775;-41.7013;-40.0111;-34.5584;-40.1900;-38.9749
0.10,1,0,80549244,52.4367,10,-20.9593;-20.9571;-20.7541;-20.8541;-21.0557;-21.5750;-21.0826;-20.9578;-21.4246;-21.0908;-20.7376;-21.3558;-20.3906;-20.8404;-20.7235;-21.3685;-21.2218;-21.2238;-21.3353;-20.9218;-20.2407;-20.6205;-20.8279;-20.7718;-21.6987;-21.0847;-20.4190;-20.1921;-21.0182;-19.9332;-20.0371;-20.3699;-19.7774;-19.3410;-18.9059;-18.8833
0.10,1,0,80551096,27.4900,9,-74.9987;-68.7072;-72.4691;-56.0573;-76.9130;-64.7586;-58.7863;-55.0422;-67.2352;-53.5214;-69.4177;-70.3067;-64.3991;-61.9712;-55.0015;-54.5849;-33.1323;-52.2061;-61.4857;-46.3584;-38.4559;-53.7753;-60.2118;-49.2359;-34.0285;-35.5888;-77.7952;-57.2795;-81.5372;-80.7588;-80.7858;-97.5585;-88.0042;-100.1606;-82.6277;-84.7358
0.10,1,0,80551369,13.4709,9,-230.1038;-263.9234;-295.7365;-127.0083;-144.0064;-260.4557;-209.6687;-130.9941;-271.7228;-252.0429;-193.6879;-127.5276;-252.9026;-218.4411;-91.6413;-236.9098;-160.4917;-236.2467;-183.9254;-137.0104;-207.7786;-296.1116;-268.6724;-162.6339;-178.9380;-345.8441;-329.5140;-237.7407;-235.4207;-375.3339;-281.0460;-422.2444;-307.5930;-363.6749;-345.9652;-192.1324
0.10,1,0,80602722,15.5014,10,-34.6185;-33.6370;-34.5345;-35.0254;-34.5418;-34.9969;-34.7563;-35.3050;-35.1093;-33.9958;-34.7694;-34.9720;-35.4320;-34.9010;-34.7119;-33.2268;-33.9547;-34.2148;-34.9825;-35.1974;-35.0732;-35.4898;-34.9278;-35.7420;-35.9054;-34.4878;-34.9883;-35.2648;-35.8957;-34.7393;-33.8199;-34.2329;-33.7665;-34.0402;-33.1396;-33.9605
0.10,1,0,80613824,40.2865,16,-50.3571;-48.4409;-50.4075;-46.1034;-49.7661;-56.5148;-48.7685;-45.9176;-51.4110;-51.0687;-43.7196;-46.9919;-42.8383;-42.1924;-51.0920;-57.2974;-61.2474;-45.5505;-86.4352;-96.2979;-54.3575;-112.5970;-119.2910;-138.8901;-142.6653;-128.2994;-112.0399;-115.4167;-106.3568;-97.4300;-96.0393;-94.2395;-98.7971;-100.7548;-92.9979;-113.4394
0.10,1,0,80887459,31.4147,9,-264.2119;-324.9848;-341.7076;-242.6281;-377.3332;-273.8018;-389.9996;-241.7513;-272.5597;-131.1299;-205.5458;-304.0049;-282.9217;-299.9685;-288.6683;-336.4543;-186.9775;-277.3490;-249.3707;-238.2098;-193.2921;-205.1794;-212.4267;-138.1771;-133.8688;-139.3029;-146.5832;-193.0894;-228.8516;-146.0049;-139.9397;-188.7020;-46.2095;-122.8165;-250.9031;-179.5460
0.10,1,0,84484392,28.3478,12,-106.5647;-50.0403;-93.2761;-89.4652;-125.2763;-62.0476;-46.5539;-122.2378;-86.8451;-73.5754;-142.4605;-58.2847;-156.1680;-145.3306;-38.0402;-315.6129;-161.8807;-153.0560;-143.6489;-180.8056;-123.9932;-200.3552;-311.5770;-254.3437;-283.4270;-374.5660;-270.0949;-347.0836;-422.2977;-367.2888;-394.3912;-328.2956;-408.4165;-387.8438;-469.0082;-412.0517
0.10,1,1,84758451,27.7815,12,-145.2633;-150.9645;-162.5400;-155.2100;-119.2950;-152.8194;-143.6140;-161.5346;-143.1999;-140.9002;-130.7916;-143.5964;-159.5996;-142.1542;-148.1632;-102.9361;-88.4497;-102.5472;-125.3890;-83.8354;-96.9154;-91.3882;-29.7094;-75.6245;-86.3290;-96.1701;-94.9745;-99.2396;-80.1675;-97.4011;-116.5364;-109.0315;-91.7582;-142.1936;-123.0431;-126.1892
0.10,1,0,85534790,25.9522,14,-205.5617;-178.3445;-167.4852;-180.5972;-228.7809;-168.1903;-155.5800;-214.3963;-163.1569;-245.4531;-235.6732;-156.0657;-159.9927;-141.8159;-187.2972;-164.2825;-207.7483;-141.4353;-202.0435;-193.3295;-91.4429;-238.8892;-240.9385;-251.3268;-120.9380;-197.8268;-252.4265;-282.0947;-285.1320;-245.2285;-307.8348;-261.0722;-337.1986;-252.0209;-372.8826;-294.0611
0.10,1,1,87203116,33.2357,9,-33.0745;-31.6501;-33.6740;-32.9685;-33.5030;-32.4150;-31.9174;-33.5119;-33.9173;-30.9665;-33.6087;-32.4779;-31.8232;-31.2941;-31.7882;-31.9485;-31.6579;-29.6369;-30.8535;-29.6866;-31.0418;-31.0646;-32.4552;-30.9678;-30.7880;-30.8730;-33.3182;-31.5776;-28.1722;-29.3343;-31.2966;-28.5303;-35.6288;-28.9434;-28.1527;-31.2293
0.10,1,1,87210454,19.4928,9,-39.2507;-36.9241;-39.3670;-40.6572;-40.0544;-36.5482;-41.2226;-42.2695;-37.1846;-38.2605;-36.7586;-30.9043;-37.0550;-34.1260;-39.2820;-34.3408;-33.3833;-38.3735;-33.2924;-33.3101;-28.1195;-34.0409;-28.7101;-34.5749;-44.5517;-39.2887;-30.3056;-38.0697;-43.9186;-45.0807;-49.3542;-50.5932;-39.8428;-41.1556;-40.3742;-43.6352
0.10,1,1,87383698,20.1529,16,-131.5436;-128.8903;-132.1383;-128.0981;-129.2742;-128.4280;-131.6847;-125.8386;-128.4281;-122.3792;-126.7494;-122.0142;-122.1352;-113.6222;-109.8182;-93.9217;-88.2394;-75.5223;-59.9289;-50.7599;-39.3006;-40.9425;-43.1594;-57.1488;-68.6092;-69.1174;-67.3996;-71.8228;-81.4059;-91.3494;-91.8053;-74.2921;-69.0498;-74.6562;-90.7926;-74.1942
0.10,1,0,87864227,28.6914,8,-38.3820;-61.5783;-56.8393;-48.0496;-41.3941;-52.6422;-55.1743;-49.4169;-45.1562;-41.5327;-43.6466;-57.9811;-52.0848;-46.6786;-41.7054;-59.7151;-38.6215;-33.6091;-44.7304;-35.2090;-50.9790;-45.1872;-37.9233;-29.5625;-49.1276;-39.0615;-44.3023;-33.3810;-48.0133;-62.0763;-53.7031;-50.7120;-46.7000;-32.8664;-81.4397;-52.7443
